"cie_code","cie_name","cie_sex","cie_limi","cie_limf","cie_mortality"
"Y312","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS","A","0","0","102"
"Y313","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO","A","0","0","102"
"Y314","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS","A","0","0","102"
"Y315","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS","A","0","0","102"
"Y316","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION","A","0","0","102"
"Y317","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: GRANJA","A","0","0","102"
"Y318","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO","A","0","0","102"
"Y319","CAIDA, PERMANENCIA O CARRERA DELANTE O HACIA OBJETO EN MOVIMIENTO, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO","A","0","0","102"
"Y320","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: VIVIENDA","A","0","0","102"
"Y321","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL","A","0","0","102"
"Y322","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS","A","0","0","102"
"Y323","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO","A","0","0","102"
"Y324","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS","A","0","0","102"
"Y325","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS","A","0","0","102"
"Y326","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION","A","0","0","102"
"Y327","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: GRANJA","A","0","0","102"
"Y328","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO","A","0","0","102"
"Y329","COLISION DE VEHICULO DE MOTOR, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO","A","0","0","102"
"Y330","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: VIVIENDA","A","0","0","102"
"Y331","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL","A","0","0","102"
"Y332","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS","A","0","0","102"
"Y333","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO","A","0","0","102"
"Y334","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS","A","0","0","102"
"Y335","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS","A","0","0","102"
"Y336","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION","A","0","0","102"
"Y337","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: GRANJA","A","0","0","102"
"Y338","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO","A","0","0","102"
"Y339","OTROS EVENTOS ESPECIFICADOS, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO","A","0","0","102"
"Y340","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: VIVIENDA","A","0","0","102"
"Y341","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: INSTITUCION RESIDENCIAL","A","0","0","102"
"Y342","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: ESCUELAS, OTRAS INSTITUCIONES Y AREAS ADMINISTRATIVAS","A","0","0","102"
"Y343","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: AREAS DE DEPORTE Y ATLETISMO","A","0","0","102"
"Y344","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: CALLES Y CARRETERAS","A","0","0","102"
"Y345","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: COMERCIO Y AREA DE SERVICIOS","A","0","0","102"
"Y346","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: AREA INDUSTRIAL Y DE LA CONSTRUCCION","A","0","0","102"
"Y347","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: GRANJA","A","0","0","102"
"Y348","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: OTRO LUGAR ESPECIFICADO","A","0","0","102"
"Y349","EVENTO NO ESPECIFICADO, DE INTENCION NO DETERMINADA: LUGAR NO ESPECIFICADO","A","0","0","102"
"Y350","INTERVENCION LEGAL CON DISPARO DE ARMA DE FUEGO","A","0","0","103"
"Y351","INTERVENCION LEGAL CON EXPLOSIVOS","A","0","0","103"
"Y352","INTERVENCION LEGAL CON GAS","A","0","0","103"
"Y353","INTERVENCION LEGAL CON OBJETOS ROMOS O SIN FILO","A","0","0","103"
"Y354","INTERVENCION LEGAL CON OBJETOS CORTANTES","A","0","0","103"
"Y355","EJECUCION LEGAL","A","0","0","103"
"Y356","INTERVENCION LEGAL CON OTROS MEDIOS ESPECIFICADOS","A","0","0","103"
"Y357","INTERVENCION LEGAL, MEDIOS NO ESPECIFICADOS","A","0","0","103"
"Y360","OPERACIONES DE GUERRA CON EXPLOSION DE ARMAMENTO NAVAL","A","0","0","103"
"Y361","OPERACIONES DE GUERRA CON DESTRUCCION DE AERONAVE","A","0","0","103"
"Y362","OPERACIONES DE GUERRA CON OTRAS EXPLOSIONES Y ESQUIRLAS","A","0","0","103"
"Y363","OPERACIONES DE GUERRA CON FUEGO Y SUSTANCIAS INCENDIARIAS Y CALIENTES","A","0","0","103"
"Y364","OPERACIONES DE GUERRA CON DISPARO DE ARMA DE FUEGO Y OTRAS FORMAS DE GUERRA CONVENCIONAL","A","0","0","103"
"Y365","OPERACIONES DE GUERRA CON ARMAS NUCLEARES","A","0","0","103"
"Y366","OPERACIONES DE GUERRA CON ARMAS BIOLOGICAS","A","0","0","103"
"Y367","OPERACIONES DE GUERRA CON ARMAS QUIMICAS Y OTRAS FORMAS DE GUERRA NO CONVENCIONAL","A","0","0","103"
"Y368","OPERACIONES DE GUERRA QUE OCURREN DESPUES DEL CESE DE HOSTILIDADES","A","0","0","103"
"Y369","OPERACION DE GUERRA NO ESPECIFICADA","A","0","0","103"
"Y400","EFECTOS ADVERSOS DE PENICILINAS","A","0","0","104"
"Y401","EFECTOS ADVERSOS DE CEFALOSPORINAS Y OTROS ANTIBIOTICOS BETALACTAMICOS","A","0","0","104"
"Y402","EFECTOS ADVERSOS DEL GRUPO DE CLORAMFENICOL","A","0","0","104"
"Y403","EFECTOS ADVERSOS DE LOS MACROLIDOS","A","0","0","104"
"Y404","EFECTOS ADVERSOS DE TETRACICLINAS","A","0","0","104"
"Y405","EFECTOS ADVERSOS DE AMINOGLICOSIDOS","A","0","0","104"
"Y406","EFECTOS ADVERSOS DE RIFAMICINAS","A","0","0","104"
"Y407","EFECTOS ADVERSOS DE ANTIBIOTICOS ANTIMICOTICOS USADOS SISTEMATICAMENTE","A","0","0","104"
"Y408","EFECTOS ADVERSOS DE OTROS ANTIBIOTICOS SISTEMICOS","A","0","0","104"
"Y409","EFECTOS ADVERSOS DE ANTIBIOTICO SISTEMICO NO ESPECIFICADO","A","0","0","104"
"Y410","EFECTOS ADVERSOS DE SULFONAMIDAS","A","0","0","104"
"Y411","EFECTOS ADVERSOS DE DROGAS ANTIMICOBACTERIANAS","A","0","0","104"
"Y412","EFECTOS ADVERSOS DE DROGAS ANTIPALUDICAS Y AGENTES QUE ACTUAN SOBRE OTROS PROTOZOARIOS DE LA SANGRE","A","0","0","104"
"Y413","EFECTOS ADVERSOS DE OTRAS DROGAS ANTIPROTOZOARIAS","A","0","0","104"
"Y414","EFECTOS ADVERSOS DE ANTIHELMINTICOS","A","0","0","104"
"Y415","EFECTOS ADVERSOS DE DROGAS ANTIVIRALES","A","0","0","104"
"Y418","EFECTOS ADVERSOS DE OTROS ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS ESPECIFICADOS","A","0","0","104"
"Y419","EFECTOS ADVERSOS DE ANTIINFECCIOSOS Y ANTIPARASITARIOS SISTEMICOS NO ESPECIFICADOS","A","0","0","104"
"Y420","EFECTOS ADVERSOS DE GLUCOCORTICOIDES Y ANALOGOS SINTETICOS","A","0","0","104"
"Y421","EFECTOS ADVERSOS DE HORMONAS TIROIDEAS Y SUSTITUTOS","A","0","0","104"
"Y422","EFECTOS ADVERSOS DE DROGAS ANTITIROIDEAS","A","0","0","104"
"Y423","EFECTOS ADVERSOS DE DROGAS HIPOGLUCEMIANTES ORALES E INSULINA [ANTIDIABETICAS]","A","0","0","104"
"Y424","EFECTOS ADVERSOS DE ANTICONCEPTIVOS ORALES","A","0","0","104"
"Y425","EFECTOS ADVERSOS DE OTROS ESTROGENOS Y PROGESTAGENOS","A","0","0","104"
"Y426","EFECTOS ADVERSOS DE ANTIGONADOTROPINAS, ANTIESTROGENOS Y ANTIANDROGENOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y427","EFECTOS ADVERSOS DE ANDROGENOS Y CONGENERES ANABOLICOS","A","0","0","104"
"Y428","EFECTOS ADVERSOS DE OTRAS HORMONAS Y SUS SUSTITUTOS SINTETICOS, Y LAS NO ESPECIFICADAS","A","0","0","104"
"Y429","EFECTOS ADVERSOS DE OTRAS HORMONAS ANTAGONISTAS, Y LAS NO ESPECIFICADAS","A","0","0","104"
"Y430","EFECTOS ADVERSOS DE ANTIALERGICOS Y ANTIEMETICOS","A","0","0","104"
"Y431","EFECTOS ADVERSOS DE ANTIMETABOLITOS ANTINEOPLASICOS","A","0","0","104"
"Y432","EFECTOS ADVERSOS DE PRODUCTOS NATURALES ANTINEOPLASICOS","A","0","0","104"
"Y433","EFECTOS ADVERSOS DE OTRAS DROGAS ANTINEOPLASICAS","A","0","0","104"
"Y434","EFECTOS ADVERSOS DE AGENTES INMUNOSUPRESORES","A","0","0","104"
"Y435","EFECTOS ADVERSOS DE AGENTES ACIDIFICANTES Y ALCALINIZANTES","A","0","0","104"
"Y436","EFECTOS ADVERSOS DE ENZIMAS NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y438","EFECTOS ADVERSOS DE OTROS AGENTES SISTEMICOS PRIMARIOS NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y439","EFECTOS ADVERSOS DE AGENTE SISTEMICO PRIMARIO NO ESPECIFICADO","A","0","0","104"
"Y440","EFECTOS ADVERSOS DE PREPARACIONES CON HIERRO Y OTROS PREPARADOS CONTRA LA ANEMIA HIPOCROMICA","A","0","0","104"
"Y441","EFECTOS ADVERSOS DE VITAMINA B12, ACIDO FOLICO Y OTROS PREPARADOS CONTRA LA ANEMIA MEGALOBLASTICA","A","0","0","104"
"Y442","EFECTOS ADVERSOS DE ANTICOAGULANTES","A","0","0","104"
"Y443","EFECTOS ADVERSOS DE ANTAGONISTAS DE ANTICOAGULANTES, VITAMINA K Y OTROS COAGULANTES","A","0","0","104"
"Y444","EFECTOS ADVERSOS DE DROGAS ANTITROMBOTICAS [INHIBIDORAS DE LA AGREGACION PLAQUETARIA]","A","0","0","104"
"Y445","EFECTOS ADVERSOS DE DROGAS TROMBOLITICAS","A","0","0","104"
"Y446","EFECTOS ADVERSOS DE SANGRE NATURAL Y PRODUCTOS SANGUINEOS","A","0","0","104"
"Y447","EFECTOS ADVERSOS DE LOS SUSTITUTOS DEL PLASMA","A","0","0","104"
"Y449","EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN LOS CONSTITUYENTES DE LA SANGRE, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y450","EFECTOS ADVERSOS DE OPIACEOS Y ANALGESICOS RELACIONADOS","A","0","0","104"
"Y451","EFECTOS ADVERSOS DE SALICILATOS","A","0","0","104"
"Y452","EFECTOS ADVERSOS DE DERIVADOS DEL ACIDO PROPIONICO","A","0","0","104"
"Y453","EFECTOS ADVERSOS DE OTRAS DROGAS ANTIINFLAMATORIAS NO ESTEROIDES [DAINE]","A","0","0","104"
"Y454","EFECTOS ADVERSOS DE LOS ANTIRREUMATICOS","A","0","0","104"
"Y455","EFECTOS ADVERSOS DE LOS DERIVADOS DEL 4-AMINOFENOL","A","0","0","104"
"Y458","EFECTOS ADVERSOS DE OTROS ANALGESICOS Y ANTIPIRETICOS","A","0","0","104"
"Y459","EFECTOS ADVERSOS DE DROGAS ANALGESICAS, ANTIPIRETICAS Y ANTIINFLAMATORIAS NO ESPECIFICADAS","A","0","0","104"
"Y460","EFECTOS ADVERSOS DE SUCCINAMIDAS","A","0","0","104"
"Y461","EFECTOS ADVERSOS DE OXAZOLIDINADIONAS","A","0","0","104"
"Y462","EFECTOS ADVERSOS DE DERIVADOS DE LA HIDANTOINA","A","0","0","104"
"Y463","EFECTOS ADVERSOS DE DESOXIBARBITURICOS","A","0","0","104"
"Y464","EFECTOS ADVERSOS DE IMINOESTILBENOS","A","0","0","104"
"Y465","EFECTOS ADVERSOS DEL ACIDO VALPROICO","A","0","0","104"
"Y466","EFECTOS ADVERSOS DE OTROS ANTIEPILEPTICOS, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y467","EFECTOS ADVERSOS DE DROGAS ANTIPARKINSONIANAS","A","0","0","104"
"Y468","EFECTOS ADVERSOS DE DROGAS ANTIESPASTICAS","A","0","0","104"
"Y470","EFECTOS ADVERSOS DE BARBITURICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y471","EFECTOS ADVERSOS DE BENZODIAZEPINAS","A","0","0","104"
"Y472","EFECTOS ADVERSOS DE DERIVADOS CLORALES","A","0","0","104"
"Y473","EFECTOS ADVERSOS DE PARALDEHIDO","A","0","0","104"
"Y474","EFECTOS ADVERSOS DE COMPUESTOS DE BROMO","A","0","0","104"
"Y475","EFECTOS ADVERSOS DE MEZCLAS SEDANTES E HIPNOTICAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y478","EFECTOS ADVERSOS DE OTRAS DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS","A","0","0","104"
"Y479","EFECTOS ADVERSOS DE DROGAS SEDANTES, HIPNOTICAS Y ANSIOLITICAS NO ESPECIFICADAS","A","0","0","104"
"Y480","EFECTOS ADVERSOS DE GASES ANESTESICOS POR INHALACION","A","0","0","104"
"Y481","EFECTOS ADVERSOS DE GASES ANESTESICOS PARENTERALES","A","0","0","104"
"Y482","EFECTOS ADVERSOS DE OTROS GASES ANESTESICOS GENERALES, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y483","EFECTOS ADVERSOS DE GASES ANESTESICOS LOCALES","A","0","0","104"
"Y484","EFECTOS ADVERSOS DE ANESTESICOS NO ESPECIFICADOS","A","0","0","104"
"Y485","EFECTOS ADVERSOS DE GASES TERAPEUTICOS","A","0","0","104"
"Y490","EFECTOS ADVERSOS DE ANTIDEPRESIVOS TRICICLICOS Y TETRACICLICOS","A","0","0","104"
"Y491","EFECTOS ADVERSOS DE ANTIDEPRESIVOS INHIBIDORES DE LA MONOAMINOOXIDASA","A","0","0","104"
"Y492","EFECTOS ADVERSOS DE OTROS ANTIDEPRESIVOS Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y493","EFECTOS ADVERSOS DE ANTIPSICOTICOS Y NEUROLEPTICOS FENOTIAZINICOS","A","0","0","104"
"Y494","EFECTOS ADVERSOS DE NEUROLEPTICOS DE LA BUTIROFENONA Y TIOXANTINA","A","0","0","104"
"Y495","EFECTOS ADVERSOS DE OTROS ANTIPSICOTICOS Y NEUROLEPTICOS","A","0","0","104"
"Y496","EFECTOS ADVERSOS DE PSICODISLEPTICOS [ALUCINOGENOS]","A","0","0","104"
"Y497","EFECTOS ADVERSOS DE PSICOESTIMULANTES CON ABUSO POTENCIAL","A","0","0","104"
"Y498","EFECTOS ADVERSOS DE OTRAS DROGAS PSICOTROPICAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y499","EFECTOS ADVERSOS DE DROGAS PSICOTROPICAS NO ESPECIFICADAS","A","0","0","104"
"Y500","EFECTOS ADVERSOS DE ANALEPTICOS","A","0","0","104"
"Y501","EFECTOS ADVERSOS DE ANTAGONISTAS DE OPIACEOS","A","0","0","104"
"Y502","EFECTOS ADVERSOS DE METILXANTINAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y508","EFECTOS ADVERSOS DE OTROS ESTIMULANTES DEL SISTEMA NERVIOSO CENTRAL","A","0","0","104"
"Y509","EFECTOS ADVERSOS DE ESTIMULANTE NO ESPECIFICADO DEL SISTEMA NERVIOSO CENTRAL","A","0","0","104"
"Y510","EFECTOS ADVERSOS DE AGENTES ANTICOLINESTERASA","A","0","0","104"
"Y511","EFECTOS ADVERSOS DE OTROS PARASIMPATICOMIMETICOS [COLINERGICOS]","A","0","0","104"
"Y512","EFECTOS ADVERSOS DE DROGAS BLOQUEADORAS GANGLIONARES, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y513","EFECTOS ADVERSOS DE OTROS PARASIMPATICOLITICOS [ANTICOLINERGICOS Y ANTIMUSCARINICOS] Y ESPASMOLITICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y514","EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y515","EFECTOS ADVERSOS DE AGONISTAS [ESTIMULANTES] PREDOMINANTEMENTE BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y516","EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] ALFA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y517","EFECTOS ADVERSOS DE ANTAGONISTAS [BLOQUEADORES] BETA-ADRENERGICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y518","EFECTOS ADVERSOS DE AGENTES BLOQUEADORES NEURO-ADRENERGICOS QUE ACTUAN CENTRALMENTE, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y519","EFECTOS ADVERSOS DE OTRAS DROGAS QUE AFECTAN PRIMARIAMENTE EL SISTEMA NERVIOSO AUTONOMO, Y LAS NO ESPECIFICADAS","A","0","0","104"
"Y520","EFECTOS ADVERSOS DE GLUCOSIDOS CARDIOTONICOS Y DROGAS DE ACCION SIMILAR","A","0","0","104"
"Y521","EFECTOS ADVERSOS DE BLOQUEADORES DEL CANAL DEL CALCIO","A","0","0","104"
"Y522","EFECTOS ADVERSOS DE OTRAS DROGAS ANTIARRITMICAS, NO CLASIFICADAS EN OTRAS PARTES","A","0","0","104"
"Y523","EFECTOS ADVERSOS DE VASODILATADORES CORONARIOS, NO CLASIFICADOS EN OTRAS PARTES","A","0","0","104"
"Y524","EFECTOS ADVERSOS DE INHIBIDORES DE LA ENZIMA CONVERTIDORA DE ANGIOTENSINA","A","0","0","104"
"Y525","EFECTOS ADVERSOS DE OTRAS DROGAS ANTIHIPERTENSIVAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y526","EFECTOS ADVERSOS DE DROGAS ANTIHIPERLIPIDEMICAS Y ANTIARTERIOSCLEROTICAS","A","0","0","104"
"Y527","EFECTOS ADVERSOS DE VASODILATADORES PERIFERICOS","A","0","0","104"
"Y528","EFECTOS ADVERSOS DE DROGAS ANTIVARICOSAS, INCLUSIVE AGENTES ESCLEROSANTES","A","0","0","104"
"Y529","EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA CARDIOVASCULAR, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y530","EFECTOS ADVERSOS DE BLOQUEADORES DE LOS RECEPTORES H2 DE HISTAMINA","A","0","0","104"
"Y531","EFECTOS ADVERSOS DE OTRAS DROGAS ANTIACIDAS E INHIBIDORAS DE LA SECRECION GASTRICA","A","0","0","104"
"Y532","EFECTOS ADVERSOS DE LAXANTES ESTIMULANTES","A","0","0","104"
"Y533","EFECTOS ADVERSOS DE LAXANTES SALINOS Y OSMOTICOS","A","0","0","104"
"Y534","EFECTOS ADVERSOS DE OTROS LAXANTES","A","0","0","104"
"Y535","EFECTOS ADVERSOS DE DIGESTIVOS","A","0","0","104"
"Y536","EFECTOS ADVERSOS DE DROGAS ANTIDIARREICAS","A","0","0","104"
"Y537","EFECTOS ADVERSOS DE EMETICOS","A","0","0","104"
"Y538","EFECTOS ADVERSOS DE OTROS AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL","A","0","0","104"
"Y539","EFECTOS ADVERSOS DE AGENTES QUE AFECTAN PRIMARIAMENTE EL SISTEMA GASTROINTESTINAL, NO ESPECIFICADOS","A","0","0","104"
"Y540","EFECTOS ADVERSOS DE MINERALOCORTICOIDES","A","0","0","104"
"Y541","EFECTOS ADVERSOS DE LOS BLOQUEADORES DE MINERALOCORTICOIDES [ANTAGONISTAS DE LA ALDOSTERONA]","A","0","0","104"
"Y542","EFECTOS ADVERSOS DE LOS INHIBIDORES DE LA ANHIDRASA CARBONICA","A","0","0","104"
"Y543","EFECTOS ADVERSOS DE LOS DERIVADOS DE LA BENZOTIADIAZINA","A","0","0","104"
"Y544","""EFECTOS ADVERSOS DE DIURETICOS DE ASA [""""HIGH-CEILING""""]""","A","0","0","104"
"Y545","EFECTOS ADVERSOS DE OTROS DIURETICOS","A","0","0","104"
"Y546","EFECTOS ADVERSOS DE AGENTES ELECTROLITICOS, CALORICOS Y DEL EQUILIBRIO HIDRICO","A","0","0","104"
"Y547","EFECTOS ADVERSOS DE AGENTES QUE AFECTAN LA CALCIFICACION","A","0","0","104"
"Y548","EFECTOS ADVERSOS DE AGENTES QUE AFECTAN EL METABOLISMO DEL ACIDO URICO","A","0","0","104"
"Y549","EFECTOS ADVERSOS DE SALES MINERALES NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y550","EFECTOS ADVERSOS DE DROGAS OXITOCICAS","A","0","0","104"
"Y551","EFECTOS ADVERSOS DE RELAJANTES DE LOS MUSCULOS ESTRIADOS [AGENTES BLOQUEADORES NEUROMUSCULARES]","A","0","0","104"
"Y552","EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE LOS MUSCULOS, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y553","EFECTOS ADVERSOS DE ANTITUSIGENOS","A","0","0","104"
"Y554","EFECTOS ADVERSOS DE EXPECTORANTES","A","0","0","104"
"Y555","EFECTOS ADVERSOS DE DROGAS CONTRA EL RESFRIADO COMUN","A","0","0","104"
"Y556","EFECTOS ADVERSOS DE ANTIASMATICOS, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y557","EFECTOS ADVERSOS DE OTROS AGENTES QUE ACTUAN PRIMARIAMENTE SOBRE EL SISTEMA RESPIRATORIO, Y LOS NO ESPECIFICADOS","A","0","0","104"
"Y560","EFECTOS ADVERSOS DE DROGAS ANTIMICOTICAS, ANTIINFECCIOSAS Y ANTIINFLAMATORIAS DE USO LOCAL, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y561","EFECTOS ADVERSOS DE ANTIPRURIGINOSOS","A","0","0","104"
"Y562","EFECTOS ADVERSOS DE ASTRINGENTES Y DETERGENTES LOCALES","A","0","0","104"
"Y563","EFECTOS ADVERSOS DE EMOLIENTES, DEMULCENTES Y PROTECTORES","A","0","0","104"
"Y564","EFECTOS ADVERSOS DE DROGAS Y PREPARADOS QUERATOLITICOS, QUERATOPLASTICOS Y OTROS PARA EL TRATAMIENTO DEL CABELLO","A","0","0","104"
"Y565","EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OFTALMOLOGICOS","A","0","0","104"
"Y566","EFECTOS ADVERSOS DE DROGAS Y PREPARADOS OTORRINOLARINGOLOGICOS","A","0","0","104"
"Y567","EFECTOS ADVERSOS DE DROGAS DENTALES, DE APLICACI?N TOPICA","A","0","0","104"
"Y568","EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS","A","0","0","104"
"Y569","EFECTOS ADVERSOS DE OTROS AGENTES TOPICOS NO ESPECIFICADOS","A","0","0","104"
"Y570","EFECTOS ADVERSOS DE DEPRESORES DEL APETITO [ANOREXICOS]","A","0","0","104"
"Y571","EFECTOS ADVERSOS DE DROGAS LIPOTROPICAS","A","0","0","104"
"Y572","EFECTOS ADVERSOS DE ANTIDOTOS Y AGENTES QUELANTES, NO CLASIFICADOS EN OTRA PARTE","A","0","0","104"
"Y573","EFECTOS ADVERSOS DE DISUASIVOS DEL ALCOHOL","A","0","0","104"
"Y574","EFECTOS ADVERSOS DE EXCIPIENTES FARMACEUTICOS","A","0","0","104"
"Y575","EFECTOS ADVERSOS DE MEDIOS DE CONTRASTE PARA RAYOS X","A","0","0","104"
"Y576","EFECTOS ADVERSOS DE OTROS AGENTES DIAGNOSTICOS","A","0","0","104"
"Y577","EFECTOS ADVERSOS DE VITAMINAS, NO CLASIFICADAS EN OTRA PARTE","A","0","0","104"
"Y578","EFECTOS ADVERSOS DE OTRAS DROGAS Y MEDICAMENTOS","A","0","0","104"
"Y579","EFECTOS ADVERSOS DE DROGAS Y MEDICAMENTOS NO ESPECIFICADOS","A","0","0","104"
"Y580","EFECTOS ADVERSOS DE LA VACUNA BCG","A","0","0","104"
"Y581","EFECTOS ADVERSOS DE LA VACUNA TIFOIDEA Y PARATIFOIDEA","A","0","0","104"
"Y582","EFECTOS ADVERSOS DE LA VACUNA CONTRA EL COLERA","A","0","0","104"
"Y583","EFECTOS ADVERSOS DE LA VACUNA CONTRA LA PESTE","A","0","0","104"
"Y584","EFECTOS ADVERSOS DE LA VACUNA CONTRA EL TETANOS","A","0","0","104"
"Y585","EFECTOS ADVERSOS DE LA VACUNA CONTRA LA DIFTERIA","A","0","0","104"
"Y586","EFECTOS ADVERSOS DE LA VACUNA CONTRA LA TOS FERINA, INCLUSIVE COMBINACIONES CON UN COMPONENTE PERTUSIS","A","0","0","104"
"Y588","EFECTOS ADVERSOS DE VACUNAS BACTERIANAS MIXTAS, EXCEPTO COMBINACIONES CON UN COMPONENTE PERTUSIS","A","0","0","104"
"Y589","EFECTOS ADVERSOS DE OTRAS VACUNAS BACTERIANAS, Y LAS NO ESPECIFICADAS","A","0","0","104"
"Y590","EFECTOS ADVERSOS DE VACUNAS VIRALES","A","0","0","104"
